tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyAcc-std()-X,tBodyAcc-std()-Y,tBodyAcc-std()-Z,tBodyAcc-mad()-X,tBodyAcc-mad()-Y,tBodyAcc-mad()-Z,tBodyAcc-max()-X,tBodyAcc-max()-Y,tBodyAcc-max()-Z,tBodyAcc-min()-X,tBodyAcc-min()-Y,tBodyAcc-min()-Z,tBodyAcc-sma(),tBodyAcc-energy()-X,tBodyAcc-energy()-Y,tBodyAcc-energy()-Z,tBodyAcc-iqr()-X,tBodyAcc-iqr()-Y,tBodyAcc-iqr()-Z,"tBodyAcc-arCoeff()-X,1","tBodyAcc-arCoeff()-X,2","tBodyAcc-arCoeff()-X,3","tBodyAcc-arCoeff()-X,4","tBodyAcc-arCoeff()-Y,1","tBodyAcc-arCoeff()-Y,2","tBodyAcc-arCoeff()-Y,3","tBodyAcc-arCoeff()-Y,4","tBodyAcc-arCoeff()-Z,1","tBodyAcc-arCoeff()-Z,2","tBodyAcc-arCoeff()-Z,3","tBodyAcc-arCoeff()-Z,4","tBodyAcc-correlation()-X,Y","tBodyAcc-correlation()-X,Z","tBodyAcc-correlation()-Y,Z",tGravityAcc-mean()-X,tGravityAcc-mean()-Y,tGravityAcc-mean()-Z,tGravityAcc-std()-X,tGravityAcc-std()-Y,tGravityAcc-std()-Z,tGravityAcc-mad()-X,tGravityAcc-mad()-Y,tGravityAcc-mad()-Z,tGravityAcc-max()-X,tGravityAcc-max()-Y,tGravityAcc-max()-Z,tGravityAcc-min()-X,tGravityAcc-min()-Y,tGravityAcc-min()-Z,tGravityAcc-sma(),tGravityAcc-energy()-X,tGravityAcc-energy()-Y,tGravityAcc-energy()-Z,tGravityAcc-iqr()-X,tGravityAcc-iqr()-Y,tGravityAcc-iqr()-Z,"tGravityAcc-arCoeff()-X,1","tGravityAcc-arCoeff()-X,2","tGravityAcc-arCoeff()-X,3","tGravityAcc-arCoeff()-X,4","tGravityAcc-arCoeff()-Y,1","tGravityAcc-arCoeff()-Y,2","tGravityAcc-arCoeff()-Y,3","tGravityAcc-arCoeff()-Y,4","tGravityAcc-arCoeff()-Z,1","tGravityAcc-arCoeff()-Z,2","tGravityAcc-arCoeff()-Z,3","tGravityAcc-arCoeff()-Z,4","tGravityAcc-correlation()-X,Y","tGravityAcc-correlation()-X,Z","tGravityAcc-correlation()-Y,Z",tBodyAccJerk-mean()-X,tBodyAccJerk-mean()-Y,tBodyAccJerk-mean()-Z,tBodyAccJerk-std()-X,tBodyAccJerk-std()-Y,tBodyAccJerk-std()-Z,tBodyAccJerk-mad()-X,tBodyAccJerk-mad()-Y,tBodyAccJerk-mad()-Z,tBodyAccJerk-max()-X,tBodyAccJerk-max()-Y,tBodyAccJerk-max()-Z,tBodyAccJerk-min()-X,tBodyAccJerk-min()-Y,tBodyAccJerk-min()-Z,tBodyAccJerk-sma(),tBodyAccJerk-energy()-X,tBodyAccJerk-energy()-Y,tBodyAccJerk-energy()-Z,tBodyAccJerk-iqr()-X,tBodyAccJerk-iqr()-Y,tBodyAccJerk-iqr()-Z,"tBodyAccJerk-arCoeff()-X,1","tBodyAccJerk-arCoeff()-X,2","tBodyAccJerk-arCoeff()-X,3","tBodyAccJerk-arCoeff()-X,4","tBodyAccJerk-arCoeff()-Y,1","tBodyAccJerk-arCoeff()-Y,2","tBodyAccJerk-arCoeff()-Y,3","tBodyAccJerk-arCoeff()-Y,4","tBodyAccJerk-arCoeff()-Z,1","tBodyAccJerk-arCoeff()-Z,2","tBodyAccJerk-arCoeff()-Z,3","tBodyAccJerk-arCoeff()-Z,4","tBodyAccJerk-correlation()-X,Y","tBodyAccJerk-correlation()-X,Z","tBodyAccJerk-correlation()-Y,Z",tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,tBodyGyro-std()-X,tBodyGyro-std()-Y,tBodyGyro-std()-Z,tBodyGyro-mad()-X,tBodyGyro-mad()-Y,tBodyGyro-mad()-Z,tBodyGyro-max()-X,tBodyGyro-max()-Y,tBodyGyro-max()-Z,tBodyGyro-min()-X,tBodyGyro-min()-Y,tBodyGyro-min()-Z,tBodyGyro-sma(),tBodyGyro-energy()-X,tBodyGyro-energy()-Y,tBodyGyro-energy()-Z,tBodyGyro-iqr()-X,tBodyGyro-iqr()-Y,tBodyGyro-iqr()-Z,"tBodyGyro-arCoeff()-X,1","tBodyGyro-arCoeff()-X,2","tBodyGyro-arCoeff()-X,3","tBodyGyro-arCoeff()-X,4","tBodyGyro-arCoeff()-Y,1","tBodyGyro-arCoeff()-Y,2","tBodyGyro-arCoeff()-Y,3","tBodyGyro-arCoeff()-Y,4","tBodyGyro-arCoeff()-Z,1","tBodyGyro-arCoeff()-Z,2","tBodyGyro-arCoeff()-Z,3","tBodyGyro-arCoeff()-Z,4","tBodyGyro-correlation()-X,Y","tBodyGyro-correlation()-X,Z","tBodyGyro-correlation()-Y,Z",tBodyGyroJerk-mean()-X,tBodyGyroJerk-mean()-Y,tBodyGyroJerk-mean()-Z,tBodyGyroJerk-std()-X,tBodyGyroJerk-std()-Y,tBodyGyroJerk-std()-Z,tBodyGyroJerk-mad()-X,tBodyGyroJerk-mad()-Y,tBodyGyroJerk-mad()-Z,tBodyGyroJerk-max()-X,tBodyGyroJerk-max()-Y,tBodyGyroJerk-max()-Z,tBodyGyroJerk-min()-X,tBodyGyroJerk-min()-Y,tBodyGyroJerk-min()-Z,tBodyGyroJerk-sma(),tBodyGyroJerk-energy()-X,tBodyGyroJerk-energy()-Y,tBodyGyroJerk-energy()-Z,tBodyGyroJerk-iqr()-X,tBodyGyroJerk-iqr()-Y,tBodyGyroJerk-iqr()-Z,"tBodyGyroJerk-arCoeff()-X,1","tBodyGyroJerk-arCoeff()-X,2","tBodyGyroJerk-arCoeff()-X,3","tBodyGyroJerk-arCoeff()-X,4","tBodyGyroJerk-arCoeff()-Y,1","tBodyGyroJerk-arCoeff()-Y,2","tBodyGyroJerk-arCoeff()-Y,3","tBodyGyroJerk-arCoeff()-Y,4","tBodyGyroJerk-arCoeff()-Z,1","tBodyGyroJerk-arCoeff()-Z,2","tBodyGyroJerk-arCoeff()-Z,3","tBodyGyroJerk-arCoeff()-Z,4","tBodyGyroJerk-correlation()-X,Y","tBodyGyroJerk-correlation()-X,Z","tBodyGyroJerk-correlation()-Y,Z",tBodyAccMag-mean(),tBodyAccMag-std(),tBodyAccMag-mad(),tBodyAccMag-max(),tBodyAccMag-min(),tBodyAccMag-sma(),tBodyAccMag-energy(),tBodyAccMag-iqr(),tBodyAccMag-arCoeff()1,tBodyAccMag-arCoeff()2,tBodyAccMag-arCoeff()3,tBodyAccMag-arCoeff()4,tBodyAccJerkMag-mean(),tBodyAccJerkMag-std(),tBodyAccJerkMag-mad(),tBodyAccJerkMag-max(),tBodyAccJerkMag-min(),tBodyAccJerkMag-sma(),tBodyAccJerkMag-energy(),tBodyAccJerkMag-iqr(),tBodyAccJerkMag-arCoeff()1,tBodyAccJerkMag-arCoeff()2,tBodyAccJerkMag-arCoeff()3,tBodyAccJerkMag-arCoeff()4,tBodyGyroMag-mean(),tBodyGyroMag-std(),tBodyGyroMag-mad(),tBodyGyroMag-max(),tBodyGyroMag-min(),tBodyGyroMag-sma(),tBodyGyroMag-energy(),tBodyGyroMag-iqr(),tBodyGyroMag-arCoeff()1,tBodyGyroMag-arCoeff()2,tBodyGyroMag-arCoeff()3,tBodyGyroMag-arCoeff()4,tBodyGyroJerkMag-mean(),tBodyGyroJerkMag-std(),tBodyGyroJerkMag-mad(),tBodyGyroJerkMag-max(),tBodyGyroJerkMag-min(),tBodyGyroJerkMag-sma(),tBodyGyroJerkMag-energy(),tBodyGyroJerkMag-iqr(),tBodyGyroJerkMag-arCoeff()1,tBodyGyroJerkMag-arCoeff()2,tBodyGyroJerkMag-arCoeff()3,tBodyGyroJerkMag-arCoeff()4,fBodyAcc-mean()-X,fBodyAcc-mean()-Y,fBodyAcc-mean()-Z,fBodyAcc-std()-X,fBodyAcc-std()-Y,fBodyAcc-std()-Z,fBodyAcc-mad()-X,fBodyAcc-mad()-Y,fBodyAcc-mad()-Z,fBodyAcc-max()-X,fBodyAcc-max()-Y,fBodyAcc-max()-Z,fBodyAcc-min()-X,fBodyAcc-min()-Y,fBodyAcc-min()-Z,fBodyAcc-sma(),fBodyAcc-energy()-X,fBodyAcc-energy()-Y,fBodyAcc-energy()-Z,fBodyAcc-iqr()-X,fBodyAcc-iqr()-Y,fBodyAcc-iqr()-Z,fBodyAcc-skewness()-X,fBodyAcc-kurtosis()-X,fBodyAcc-skewness()-Y,fBodyAcc-kurtosis()-Y,fBodyAcc-skewness()-Z,fBodyAcc-kurtosis()-Z,fBodyAccJerk-mean()-X,fBodyAccJerk-mean()-Y,fBodyAccJerk-mean()-Z,fBodyAccJerk-std()-X,fBodyAccJerk-std()-Y,fBodyAccJerk-std()-Z,fBodyAccJerk-mad()-X,fBodyAccJerk-mad()-Y,fBodyAccJerk-mad()-Z,fBodyAccJerk-max()-X,fBodyAccJerk-max()-Y,fBodyAccJerk-max()-Z,fBodyAccJerk-min()-X,fBodyAccJerk-min()-Y,fBodyAccJerk-min()-Z,fBodyAccJerk-sma(),fBodyAccJerk-energy()-X,fBodyAccJerk-energy()-Y,fBodyAccJerk-energy()-Z,fBodyAccJerk-iqr()-X,fBodyAccJerk-iqr()-Y,fBodyAccJerk-iqr()-Z,fBodyAccJerk-skewness()-X,fBodyAccJerk-kurtosis()-X,fBodyAccJerk-skewness()-Y,fBodyAccJerk-kurtosis()-Y,fBodyAccJerk-skewness()-Z,fBodyAccJerk-kurtosis()-Z,fBodyGyro-mean()-X,fBodyGyro-mean()-Y,fBodyGyro-mean()-Z,fBodyGyro-std()-X,fBodyGyro-std()-Y,fBodyGyro-std()-Z,fBodyGyro-mad()-X,fBodyGyro-mad()-Y,fBodyGyro-mad()-Z,fBodyGyro-max()-X,fBodyGyro-max()-Y,fBodyGyro-max()-Z,fBodyGyro-min()-X,fBodyGyro-min()-Y,fBodyGyro-min()-Z,fBodyGyro-sma(),fBodyGyro-energy()-X,fBodyGyro-energy()-Y,fBodyGyro-energy()-Z,fBodyGyro-iqr()-X,fBodyGyro-iqr()-Y,fBodyGyro-iqr()-Z,fBodyGyro-skewness()-X,fBodyGyro-kurtosis()-X,fBodyGyro-skewness()-Y,fBodyGyro-kurtosis()-Y,fBodyGyro-skewness()-Z,fBodyGyro-kurtosis()-Z,fBodyAccMag-mean(),fBodyAccMag-std(),fBodyAccMag-mad(),fBodyAccMag-max(),fBodyAccMag-min(),fBodyAccMag-sma(),fBodyAccMag-energy(),fBodyAccMag-iqr(),fBodyAccMag-skewness(),fBodyAccMag-kurtosis(),fBodyBodyAccJerkMag-mean(),fBodyBodyAccJerkMag-std(),fBodyBodyAccJerkMag-mad(),fBodyBodyAccJerkMag-max(),fBodyBodyAccJerkMag-min(),fBodyBodyAccJerkMag-sma(),fBodyBodyAccJerkMag-energy(),fBodyBodyAccJerkMag-iqr(),fBodyBodyAccJerkMag-skewness(),fBodyBodyAccJerkMag-kurtosis(),fBodyBodyGyroMag-mean(),fBodyBodyGyroMag-std(),fBodyBodyGyroMag-mad(),fBodyBodyGyroMag-max(),fBodyBodyGyroMag-min(),fBodyBodyGyroMag-sma(),fBodyBodyGyroMag-energy(),fBodyBodyGyroMag-iqr(),fBodyBodyGyroMag-skewness(),fBodyBodyGyroMag-kurtosis(),fBodyBodyGyroJerkMag-mean(),fBodyBodyGyroJerkMag-std(),fBodyBodyGyroJerkMag-mad(),fBodyBodyGyroJerkMag-max(),fBodyBodyGyroJerkMag-min(),fBodyBodyGyroJerkMag-sma(),fBodyBodyGyroJerkMag-energy(),fBodyBodyGyroJerkMag-iqr(),fBodyBodyGyroJerkMag-skewness(),fBodyBodyGyroJerkMag-kurtosis(),"angle(tBodyAccMean,gravity)","angle(tBodyAccJerkMean),gravityMean)","angle(tBodyGyroMean,gravityMean)","angle(tBodyGyroJerkMean,gravityMean)","angle(X,gravityMean)","angle(Y,gravityMean)","angle(Z,gravityMean)",subject,Activity
0.019015625,0.001421875,-0.002304688,0.099298712,0.096598121,0.102825744,0.066344971,0.064591309,0.07463147,0.402,0.341,0.321,-0.295,-0.289,-0.27,0.205976563,1.308394,1.194652,1.354041,0.0825,0.0665,0.0955,-1.41853632,1.14546726,-0.387961445,0.09123634,-1.144853098,0.958325485,-0.656782312,0.279786661,-1.04435316,1.046240436,-0.289800038,0.093729266,0.201440961,-0.116178602,-0.241837932,2.234179688,0.049398438,-9.548421875,0.052926753,0.021778839,0.012785862,0.031598022,0.019557983,0.007584473,2.435,0.075,-9.499,2.177,0.001,-9.562,11.832,639.278095,0.373059,11670.08304,0.02875,0.038,0.007,-2.444349686,2.378117696,-1.301300394,0.367538308,-2.04789407,1.6793344,-0.892580182,0.263604112,-1.774559891,0.634081792,0.274514729,-0.134036607,0.157586365,0.999587737,0.161252129,-0.015234375,0.005859375,-0.01640625,3.960604627,4.197905082,5.200439845,2.631335449,2.644415283,3.724987793,14.15,19.85,14.4,-14.25,-22,-14.4,8.99921875,2007.8875,2255.6725,3461.74,3.5,3.0125,5.025,-0.5971427,0.716478887,-0.102889984,0.400268463,-0.344112181,0.773787143,-0.206254067,0.29832017,-0.230319658,0.927134552,0.060969766,0.541487501,0.043571192,-0.390186974,-0.287984415,-0.002914063,-0.009835938,0.0076875,0.013178479,0.033726097,0.029267823,0.008846191,0.024401978,0.022389648,0.057,0.076,0.096,-0.038,-0.12,-0.056,0.054078125,0.023317,0.157977,0.11721,0.01225,0.02525,0.032,-1.320298693,1.136049422,-0.701112292,0.28210247,-1.679026689,1.355496176,-0.699846338,0.131648513,-1.888543085,1.655037727,-0.978403716,0.278498234,0.375003159,0.191399274,-0.42886847,0.003515625,-0.0140625,0.009765625,0.537215899,0.872383084,0.544828621,0.377337646,0.620410156,0.379754639,1.75,3,2,-1.6,-2.3,-1.8,1.37578125,36.9425,97.44,38.0075,0.5,0.8625,0.4625,-0.540451801,0.893871651,-0.326266954,0.44579063,-0.775364046,0.717085217,-0.203431896,0.14724118,-0.935497483,0.736778887,-0.24653327,0.003623647,0.274659339,0.416945339,-0.150520656,0.134729869,0.109459374,0.088979816,0.512251891,0.014071247,0.134729869,3.857087,0.15629515,-0.431344076,-0.130749166,-0.280845744,-0.114167238,5.929410189,5.019561839,3.970513724,23.96836457,0.316227766,5.929410189,7725.3,6.319679281,-0.321147935,-0.296162764,-0.438963216,0.119209397,0.036605089,0.031498095,0.025179965,0.133360414,0.001732051,0.036605089,0.298504,0.041147703,-1.211095641,0.552012463,-0.269353117,-0.048292341,0.928935619,0.695611595,0.532601018,3.658209945,0,0.928935619,172.39,0.872198496,-0.319902133,-0.392900758,-0.290779352,0.050534304,0.770568571,0.821360095,0.742466432,0.845350861,0.721123841,0.895982476,0.694652707,0.576445884,0.580673393,3.21465516,2.96778513,4.720537182,0.020178102,0.012,0.019,2.334395098,167.474432,152.915456,173.317248,1.152511872,0.893883971,0.791731752,1.216019182,0.292017022,1.223717189,1.032901104,2.697098666,7.968050383,31.66727022,38.49745331,35.99984689,31.7028626,27.81399987,46.53763019,23.7032243,23.08440055,28.73815682,133.9289054,99.41837104,251.128881,0.45,0.75,2.1,106.1645704,257009.6,288726.08,443102.72,28.74781193,38.78811753,29.33531273,1.513778914,1.525252771,0.653832609,-0.532282871,2.950246008,9.069307136,0.112089906,0.249653477,0.184505928,0.103695964,0.309273571,0.288387868,0.083355063,0.237862935,0.195322657,0.44095383,1.347565699,1.315868856,0.001134375,0.007401044,0.002885748,0.546249311,2.984576,20.221056,15.00288,0.144440152,0.327195698,0.191854485,1.146765751,0.796378321,1.703344712,2.300992928,2.384214085,5.191911905,0.94573787,1.721239926,0.63594477,17.24542325,0.098431401,0.94573787,493.707136,0.483066721,7.405962042,62.63123432,46.52745007,74.56873601,28.56957563,758.9645042,5.411995115,46.52745007,988838.4,22.71652478,7.449663914,64.28434283,0.223325299,0.498627928,0.221524819,4.685451395,0.020557813,0.223325299,38.208512,0.133160933,6.370894194,49.40360483,6.431275217,11.4467768,4.262520645,118.9037592,0.195745066,6.431275217,22065.92,4.596098432,7.909170096,71.46225184,1.22094635,0.998497914,2.264717398,2.097010003,1.340950207,1.565758961,2.911689348,1,SITTING
0.006515625,0.000320312,-0.000195313,0.03082232,0.029281216,0.031453601,0.024586182,0.021305908,0.02483252,0.109,0.11,0.074,-0.085,-0.069,-0.099,0.070890625,0.127036,0.109759,0.126639,0.04225,0.032,0.0425,-0.860690466,0.567249838,-0.171580362,0.137076993,-0.867514726,0.776689495,-0.343691949,0.208926021,-0.472576181,0.631718612,-0.022750779,0.007239687,-0.021096781,0.055111216,0.062092921,2.237757813,0.069875,-9.547648437,0.012652659,0.004319288,0.002970137,0.010283813,0.002863281,0.002390381,2.261,0.075,-9.542,2.211,0.047,-9.554,11.85528125,640.988175,0.62735,11668.17274,0.01425,0.003,0.003,-1.699595199,0.856638086,-0.228731093,0.071688548,-1.669208494,1.086340614,-0.491910552,0.074985342,-0.991289005,-0.153639009,0.084822356,0.06010566,0.603569288,0.995143916,0.614838998,-0.05859375,0.030859375,-0.04765625,1.425056323,1.509036855,1.919623777,1.127880859,1.115301514,1.496911621,3,5.4,5.9,-4.4,-3.6,-5.05,3.736328125,260.38,291.6025,471.965,1.925,1.6625,2.4,-0.102628782,0.473161058,0.077037336,0.331790461,-0.224381699,0.597788546,0.006372486,0.211476947,0.179582894,0.673565515,0.402421437,0.301247619,0.001058803,-0.098049712,0.112519058,-0.001507813,0.000875,0.002328125,0.004442332,0.006723327,0.010500081,0.00303186,0.004923828,0.006093018,0.009,0.02,0.046,-0.023,-0.021,-0.037,0.014632812,0.002817,0.005884,0.014806,0.004,0.0065,0.0055,-1.203257731,0.985848233,-0.561156369,0.06661554,-1.18681315,0.908339611,-0.494692349,0.222389226,-1.600484185,1.132687498,-0.834880205,0.461290797,0.330858573,-0.139965866,0.136921169,0.0046875,0.001953125,0.0203125,0.197784358,0.275666971,0.213731496,0.141503906,0.19979248,0.144873047,0.8,0.85,0.65,-0.55,-1.05,-0.8,0.483203125,5.01,9.7275,5.9,0.2,0.3,0.2,-0.312546518,0.825259632,-0.0437147,0.286920831,-0.400319031,0.712809454,-0.165339914,0.390724727,-0.817272565,0.506847152,-0.505594837,0.160792549,0.199362246,0.058273453,-0.033491339,0.046904853,0.025283648,0.01911518,0.130518198,0.008062258,0.046904853,0.363434,0.026950732,-0.459658582,-0.278928495,-0.050646675,-0.167806451,2.482909062,1.354530337,1.009819756,9.128526716,0.502493781,2.482909062,1023.9475,1.532134444,-0.195920342,-0.575172812,-0.200305539,0.028244791,0.010088655,0.009048065,0.006403407,0.046701178,0.001,0.010088655,0.023507,0.005836457,-1.122929727,0.315025267,-0.144797173,-0.005732774,0.327976143,0.231650855,0.17860185,1.077032961,0,0.327976143,20.6375,0.260619987,-0.325347408,-0.389993572,-0.273217261,0.034843124,0.268228412,0.251615155,0.264508921,0.234711565,0.215519869,0.238063081,0.176159108,0.17014511,0.167035509,1.190912454,0.967426993,1.167740009,0.010456547,0.012624618,0.017483319,0.784352488,16.260608,14.049152,16.209792,0.220680283,0.270835432,0.203368625,1.657176863,2.872401429,1.441417739,1.816857116,2.010479943,4.208554681,13.27946668,13.87076549,16.15662557,9.167102311,9.960138786,14.52337599,6.447368183,7.496105404,10.69840293,59.85884584,48.89170166,73.19501034,2.35426727,1.45,0.623631092,43.30685774,33328.64,37325.12,60411.52,9.69955163,10.60931619,15.32770341,2.282510916,8.422843641,1.501129783,2.319174744,1.733134083,3.153699322,0.039608525,0.056458616,0.078150124,0.035329375,0.051927109,0.093266061,0.028443493,0.040818518,0.064903592,0.193,0.231530131,0.455269493,0.003,0.001941044,0.01299219,0.174217266,0.360576,0.753152,1.895168,0.048344879,0.066531201,0.067027717,1.336844037,1.739976142,1.300968864,1.08954642,2.303672308,4.95205659,0.273739421,0.537122639,0.184405195,6.003821202,0.008483803,0.273739421,46.519552,0.190827709,9.529966638,98.2760136,15.2350923,28.13964219,9.473088872,317.81236,1.973043305,15.2350923,131065.28,11.69865262,9.722736473,101.4699421,0.072111208,0.135303265,0.061821655,1.291347878,0.002219066,0.072111208,3.008896,0.053984,6.41777415,50.65762584,2.282954538,3.927546127,1.497248961,41.98094628,0.280873021,2.282954538,2641.6,0.838717701,8.304532238,79.08887309,1.31057264,1.15108221,2.680290118,2.674254743,1.340579938,1.563670986,2.911262032,1,SITTING
0.003921875,-0.002429687,0.000898437,0.0182207,0.018113653,0.022737579,0.014715088,0.014353882,0.01811084,0.045,0.046,0.061,-0.039,-0.056,-0.056,0.047140625,0.044464,0.042753,0.066279,0.02375,0.02325,0.02925,-0.707398346,0.642084878,-0.075036894,0.048433108,-0.414148312,0.601624937,-0.24288683,0.040138377,-0.253609039,0.64347032,0.126792432,0.04271469,0.12514222,-0.263456391,0.088952538,2.255039063,0.06990625,-9.543585938,0.008734274,0.002479407,0.002093619,0.007893555,0.002075195,0.00190918,2.268,0.075,-9.54,2.239,0.065,-9.547,11.86853125,650.915515,0.626308,11658.24473,0.015,0.004,0.004,-1.421937316,0.618765926,-0.152959082,-0.043869454,-1.119672421,0.522127365,-0.398578663,-0.003827903,-0.852459016,0.106557377,-0.106557377,-0.147540983,-0.808649167,0.989870716,-0.797711778,-0.005859375,0.003125,0.011328125,0.998037549,1.157798794,1.427686815,0.80369873,0.888623047,1.149078369,2.4,3.45,3.25,-2.4,-3.1,-3.6,2.84140625,127.5025,171.585,260.9175,1.2625,1.2375,1.95,0.023078928,0.604193634,0.278930662,0.258456303,0.379682911,0.858120063,0.313822515,0.226618976,0.387281801,0.793043857,0.515482358,0.299598294,0.051095098,-0.337412108,0.150961177,-0.000570313,0.0005625,0.0018125,0.002029792,0.00308664,0.002691857,0.001731079,0.002395508,0.002118164,0.003,0.008,0.008,-0.006,-0.009,-0.006,0.006726563,0.000569,0.00126,0.001348,0.003,0.004,0.004,-0.669166187,0.6808134,-0.239169785,0.026840199,-0.796178161,0.585494907,-0.336209626,0.074851876,-1.246366399,0.834945827,-0.571281784,0.148029178,0.128514822,-0.012421708,0.297595153,-0.002734375,0.00078125,1.30E-18,0.119619937,0.158851392,0.09802742,0.092962646,0.125146484,0.071875,0.3,0.4,0.35,-0.35,-0.4,-0.2,0.289453125,1.8325,3.23,1.23,0.15,0.2,0.1,0.130601888,0.827472372,0.232568093,0.363396075,0.036658644,0.664486529,0.12188905,0.311680385,-0.322211047,0.559634366,-0.112678697,0.107367582,-0.054364343,-0.118259829,0.062713559,0.031768239,0.013782833,0.011224401,0.068014704,0.005385165,0.031768239,0.153496,0.020774977,-0.310120749,-0.334715403,-0.06622013,-0.245454827,1.919099286,0.831923669,0.689574189,4.013103537,0.502493781,1.919099286,560.005,1.216755787,-0.229597532,-0.489116956,-0.081180003,-0.155398289,0.00456568,0.00199371,0.001645852,0.010049876,0.001,0.00456568,0.003177,0.003020691,-0.662892735,0.067290828,-0.060645697,-0.307054011,0.200650382,0.094337587,0.075281716,0.497493719,0,0.200650382,6.2925,0.132476489,-0.147675618,-0.438168844,-0.285248102,-0.077805219,0.156236978,0.168599195,0.196048388,0.14161217,0.119696748,0.166865303,0.108080285,0.094519618,0.127399944,0.663222762,0.459539987,0.727603654,0.004,0.006154143,0.012315289,0.520884561,5.691392,5.472384,8.483712,0.163834087,0.155443485,0.178488854,1.709399179,2.772491804,0.834276924,-0.10082623,1.513824169,1.65187717,8.590245314,9.915746979,12.28271808,7.328723316,8.55937859,10.49058324,5.627456876,6.786927255,8.507939557,36.16844534,32.11113514,42.45722664,0.35,0.355664457,0.836044245,30.78871037,16320.32,21962.88,33397.44,9.320196483,10.14765987,14.4070305,1.453946776,2.230013505,1.142212061,0.56607102,1.041055013,0.277503716,0.018319598,0.028588867,0.02332585,0.015277184,0.021039883,0.028353214,0.010072386,0.017467003,0.018353777,0.074920906,0.081528424,0.232,0.000555056,0.003504902,0.000860803,0.070234314,0.072832,0.16128,0.172544,0.014617801,0.029968709,0.021271626,2.037289682,4.459252839,0.902725822,-0.14468459,3.680675556,21.28847026,0.171816027,0.352101197,0.091984555,4.066334592,0.010299058,0.171816027,19.647488,0.085273151,10.56690532,113.9375648,10.14610131,21.3789997,6.030293464,245.6447086,1.260986599,10.14610131,71680.64,5.619231937,10.43691201,112.0310351,0.022395939,0.051724481,0.016521417,0.584407055,0.001371844,0.022395939,0.406656,0.015879382,10.02883377,105.9089981,1.161538094,2.223359903,0.589628788,25.68324892,0.250233146,1.161538094,805.44,0.632469918,10.476818,112.6052364,1.568630798,2.794806414,2.838029904,1.79173378,1.338769708,1.563667803,2.909452527,1,SITTING
